date,loan.total,loan.kospi,loan.kosdaq,lend.total,lend.kospi,lend.kosdaq,lottery,equity.backed.loan
2010-07-12,4966722,3562978,1403744,36886,25764,11122,0,5418411
2010-07-09,4972867,3566739,1406128,36057,25452,10605,0,5413732
2010-07-08,4954382,3546918,1407464,35414,25312,10102,0,5428248
2010-07-07,4945223,3542530,1402693,35269,25319,9950,0,5425831
2010-07-06,4928888,3513875,1415013,38639,27865,10774,0,5385614
2010-07-05,4873209,3456515,1416694,39803,28811,10992,0,5382689
2010-07-02,4855933,3435185,1420748,39576,28625,10951,0,5354586
2010-07-01,4815311,3396827,1418484,38773,28075,10698,0,5368750
2010-06-30,4904524,3466482,1438042,38655,28086,10569,0,5368713
2010-06-29,4872339,3438075,1434264,39246,28623,10623,0,5318013
2010-06-28,4865970,3431304,1434666,40527,29500,11027,0,5326910
2010-06-25,4865167,3434758,1430409,40528,29640,10888,0,5311849
2010-06-24,4843857,3409493,1434364,41853,30939,10914,0,5281642
2010-06-23,4806228,3378974,1427254,42311,31042,11269,0,5401740
2010-06-22,4795046,3373637,1421409,42477,31386,11091,0,5374447
2010-06-21,4778265,3360592,1417673,41730,30547,11183,0,5242887
2010-06-18,4777073,3358789,1418284,43580,32199,11381,0,5283337
2010-06-17,4787875,3383663,1404212,41589,30183,11406,0,5293920
2010-06-16,4748549,3346016,1402533,40279,29040,11239,0,5286047
2010-06-15,4777914,3378836,1399078,39090,27430,11660,0,5296246
2010-06-14,4801900,3409280,1392620,40140,27586,12554,0,5276765
2010-06-11,4762362,3372975,1389387,41616,29676,11940,0,5310464
2010-06-10,4778103,3380782,1397321,39947,27796,12151,0,5297003
2010-06-09,4702975,3316361,1386614,39493,27381,12112,0,5266229
2010-06-08,4703161,3317512,1385649,36755,25085,11670,0,5255057
2010-06-07,4695643,3313967,1381676,36029,23749,12280,0,5289113
2010-06-04,4690380,3322569,1367811,35726,23091,12635,0,5297108
2010-06-03,4703470,3343531,1359939,35849,23311,12538,0,5245571
2010-06-01,4662773,3314616,1348157,33506,22103,11403,0,5292373
2010-05-31,4711177,3360943,1350234,33195,22218,10977,0,5335036
2010-05-28,4688776,3333336,1355440,30666,20616,10050,0,5274477
2010-05-27,4678467,3315149,1363318,26813,18584,8229,0,5250364
2010-05-26,4864854,3440269,1424585,30262,21572,8690,0,5283299
2010-05-25,4925882,3479243,1446639,30521,22012,8509,0,5319793
2010-05-24,5003942,3519682,1484260,33875,24123,9752,0,5273923
2010-05-20,4991604,3501457,1490147,33881,22771,11110,0,5269860
2010-05-19,5010878,3512425,1498453,39844,28514,11330,0,5325630
2010-05-18,5017763,3514197,1503566,43831,31595,12236,0,5268432
2010-05-17,4939011,3462254,1476757,45752,33540,12212,0,5305256
2010-05-14,4915867,3453302,1462565,44315,32314,12001,0,5287010
2010-05-13,4884612,3436131,1448481,43532,30984,12548,0,5554368
2010-05-12,4944877,3486644,1458233,46078,33197,12881,0,5576075
2010-05-11,4856143,3404578,1451565,41285,28853,12432,0,5190362
2010-05-10,4903363,3434544,1468819,47708,35376,12332,0,5194891
2010-05-07,4914580,3435941,1478639,42113,30273,11840,0,5182383
2010-05-06,4895760,3415945,1479815,42381,30069,12312,0,6356190
2010-05-04,4893387,3416891,1476496,42417,30439,11978,0,6366162
2010-05-03,4878272,3413875,1464397,43788,32268,11520,0,5188225
2010-04-30,4848082,3388307,1459775,42970,31785,11185,0,5023078
2010-04-29,4799208,3354039,1445169,41745,30872,10873,0,4985198
2010-04-28,4745588,3313406,1432182,41411,30570,10841,0,4950864
2010-04-27,4732296,3304126,1428170,41136,30083,11053,0,4917118
2010-04-26,4719270,3292419,1426851,42336,30727,11609,0,4929638
2010-04-23,4696205,3272429,1423776,41579,30164,11415,0,4901229
2010-04-22,4674157,3257325,1416832,39908,28758,11150,0,4937031
2010-04-21,4636534,3217158,1419376,37532,27275,10257,0,4955243
2010-04-20,4658306,3220535,1437771,40000,29168,10832,0,4943381
2010-04-19,4643513,3210329,1433184,42354,31309,11045,0,4903150
2010-04-16,4676713,3239750,1436963,40952,29423,11529,0,4958231
2010-04-15,4655319,3219241,1436078,38382,27850,10532,0,4978303
2010-04-14,4660386,3224120,1436266,38870,27464,11406,0,4884382
2010-04-13,4673708,3229328,1444380,40109,28826,11283,0,4870897
2010-04-12,4625859,3180022,1445837,40368,29005,11363,0,4852963
2010-04-09,4615085,3168370,1446715,38849,28017,10832,0,4820324
2010-04-08,4610037,3165086,1444951,38797,28024,10773,0,4831307
2010-04-07,4616016,3165297,1450719,39115,28846,10269,0,4836223
2010-04-06,4593324,3128663,1464661,39959,28967,10992,0,4842897
2010-04-05,4553406,3090934,1462472,39617,28007,11610,0,4836245
2010-04-02,4496642,3037095,1459547,38896,27339,11557,0,4813986
2010-04-01,4488746,3025078,1463668,41079,28384,12695,0,4830215
2010-03-31,4466272,3001187,1465085,42280,28984,13296,0,4861897
2010-03-30,4488712,3012091,1476621,43242,29517,13725,0,4810673
2010-03-29,4461909,2993965,1467944,43535,29778,13757,0,4826188
2010-03-26,4442107,2974591,1467516,43367,29708,13659,0,4813528
2010-03-25,4453412,2981684,1471728,41741,27618,14123,0,4840825
2010-03-24,4436610,2963998,1472612,41507,27239,14268,0,4956426
2010-03-23,4401876,2931107,1470769,40755,26606,14149,0,4948888
2010-03-22,4408327,2944273,1464054,39142,25351,13791,0,4829501
2010-03-19,4403587,2949829,1453758,40076,25802,14274,0,4844385
2010-03-18,4430999,2982214,1448785,39138,25178,13960,0,4929058
2010-03-17,4369463,2935009,1434454,39894,25448,14446,0,4892909
2010-03-16,4375845,2941480,1434365,39575,24880,14695,0,4843105
2010-03-15,4380997,2954575,1426422,38361,24339,14022,0,4845003
2010-03-12,4374795,2945638,1429157,38007,24061,13946,0,4844114
2010-03-11,4371488,2954101,1417387,37579,24409,13170,0,5051479
2010-03-10,4356571,2947729,1408842,38338,24573,13765,0,5099837
2010-03-09,4359317,2964742,1394575,37289,24556,12733,0,4860853
2010-03-08,4362337,2975616,1386721,38001,25087,12914,0,4866454
2010-03-05,4376322,2989444,1386878,38088,25064,13024,0,4875174
2010-03-04,4396859,3011143,1385716,36672,23449,13223,0,4892723
2010-03-03,4438464,3054663,1383801,36636,23553,13083,0,4897549
2010-03-02,4420068,3037926,1382142,39208,25259,13949,0,4891071
2010-02-26,4438466,3043268,1395198,38895,24130,14765,0,4885796
2010-02-25,4415493,3029853,1385640,39535,24609,14926,0,4877977
2010-02-24,4410173,3036904,1373269,38144,23623,14521,0,4930749
2010-02-23,4403298,3047057,1356241,37187,22399,14788,0,4948419
2010-02-22,4457651,3094052,1363599,38450,23769,14681,0,4901517
2010-02-19,4465231,3104073,1361158,39141,23809,15332,0,4886556
2010-02-18,4503584,3156201,1347383,37938,23095,14843,0,4879790
2010-02-17,4523721,3182477,1341244,36596,23175,13421,0,4879770
2010-02-16,4489779,3161645,1328134,37545,24243,13302,0,4867029
2010-02-12,4504301,3175325,1328976,35277,22204,13073,0,4874043
2010-02-11,4519305,3178756,1340549,34085,20204,13881,0,4910493
2010-02-10,4512480,3169673,1342807,33691,20152,13539,0,4919790
2010-02-09,4557114,3189366,1367748,33716,19772,13944,0,4925770
2010-02-08,4666887,3283685,1383202,35607,19763,15844,0,4934077
2010-02-05,4658881,3276600,1382281,35525,19859,15666,0,4926638
2010-02-04,4643570,3270067,1373503,32061,18548,13513,0,4897384
2010-02-03,4655548,3276485,1379063,29791,17754,12037,0,4914690
2010-02-02,4637653,3258617,1379036,29856,19479,10377,0,4899475
2010-02-01,4748752,3338598,1410154,30208,18182,12026,0,4948042
2010-01-29,4771699,3352534,1419165,30093,18748,11345,0,4937559
2010-01-28,4789657,3358236,1431421,28916,17541,11375,0,4927497
2010-01-27,4854962,3405052,1449910,33446,20927,12519,0,4928075
2010-01-26,4859460,3405311,1454149,37389,22824,14565,0,4819904
2010-01-25,4825655,3388170,1437485,39385,24673,14712,0,4791928
2010-01-22,4780564,3363738,1416826,38836,24964,13872,0,4874122
2010-01-21,4779258,3363007,1416251,37795,23746,14049,0,4724200
2010-01-20,4730995,3335596,1395399,38760,24326,14434,0,4750892
2010-01-19,4658676,3291890,1366786,38155,23543,14612,0,4719481
2010-01-18,4614659,3269669,1344990,36606,22469,14137,0,4699837
2010-01-15,4582457,3245227,1337230,33934,20589,13345,0,4652660
2010-01-14,4535551,3212730,1322821,34446,21103,13343,0,4601479
2010-01-13,4526891,3226653,1300238,33426,20857,12569,0,4608156
2010-01-12,4482262,3205206,1277056,34134,21501,12633,0,4584874
2010-01-11,4389829,3136682,1253147,35897,21721,14176,0,4615055
2010-01-08,4374606,3125529,1249077,38344,24337,14007,0,4601052
2010-01-07,4353321,3132712,1220609,35337,22086,13251,0,4648605
2010-01-06,4353318,3148767,1204551,36067,23583,12484,0,4650869
2010-01-05,4345453,3158116,1187337,34223,22960,11263,0,4649921
2010-01-04,4389590,3207851,1181739,32914,22052,10862,0,4697384
2009-12-31,4382917,3206115,1176802,32980,22071,10909,0,4732721
2009-12-30,4385533,3207964,1177569,32980,22071,10909,0,4728216
2009-12-29,4365719,3196482,1169237,38057,26636,11421,0,4792990
2009-12-28,4387678,3225201,1162477,36928,25394,11534,0,4781858
2009-12-24,4413418,3251959,1161459,36506,25035,11471,65338,4747982
2009-12-23,4423103,3274819,1148284,37154,25476,11678,84350,4725652
2009-12-22,4404241,3273418,1130823,38726,26895,11831,0,4670520
2009-12-21,4355238,3247334,1107904,40058,29126,10932,0,4647101
2009-12-18,4341426,3243216,1098210,40512,30223,10289,0,4614597
2009-12-17,4323352,3239311,1084041,40285,30493,9792,0,4623864
2009-12-16,4287885,3221038,1066847,39482,29393,10089,0,4665506
2009-12-15,4219576,3168926,1050650,40831,30684,10147,0,4633460
2009-12-14,4167800,3123112,1044688,41044,30703,10341,0,4651505
2009-12-11,4172010,3132205,1039805,38241,27751,10490,0,4685339
2009-12-10,4151089,3122363,1028726,37701,27555,10146,0,4581369
2009-12-09,4139302,3119608,1019694,37918,27558,10360,0,4658032
2009-12-08,4133977,3119832,1014145,38476,28274,10202,0,4654039
2009-12-07,4150512,3142346,1008166,37302,26792,10510,0,4625937
2009-12-04,4168764,3168653,1000111,37042,26128,10914,0,4640133
2009-12-03,4183873,3188506,995367,34533,23927,10606,0,4568775
2009-12-02,4214569,3215388,999181,36299,27048,9251,0,4593488
2009-12-01,4220974,3214056,1006918,31950,23966,7984,0,4589371
2009-11-30,4318364,3283074,1035290,37548,26879,10669,0,4584306
2009-11-27,4344229,3302972,1041257,39462,28280,11182,0,4554160
2009-11-26,4332646,3291371,1041275,39376,28506,10870,0,4548097
2009-11-25,4336415,3288642,1047773,39564,28171,11393,0,4573986
2009-11-24,4316065,3271977,1044088,40891,29541,11350,0,4570606
2009-11-23,4290049,3250130,1039919,42835,30842,11993,0,4505871
2009-11-20,4334931,3294594,1040337,39552,28267,11285,0,4508987
2009-11-19,4332552,3288512,1044040,39309,28304,11005,0,4540562
2009-11-18,4366665,3315674,1050991,41083,29479,11604,87789,4541970
2009-11-17,4374118,3309701,1064417,41010,29736,11274,88831,4564257
2009-11-16,4403762,3340072,1063690,44282,32686,11596,0,4548199
2009-11-13,4385213,3309864,1075349,43339,31508,11831,0,4559227
2009-11-12,4372255,3298127,1074128,41781,30612,11169,0,4567123
2009-11-11,4406571,3334036,1072535,39186,27742,11444,0,4540739
2009-11-10,4437525,3364372,1073153,39033,28326,10707,0,4550974
2009-11-09,4455909,3381292,1074617,37329,26785,10544,0,4537592
2009-11-06,4495549,3412502,1083047,35996,25754,10242,0,4519034
2009-11-05,4500845,3414598,1086247,34039,24270,9769,0,4564335
2009-11-04,4519057,3423635,1095422,32120,23242,8878,22427,4531039
2009-11-03,4593655,3488016,1105639,34938,25951,8987,27216,4498459
2009-11-02,4608649,3494482,1114167,34193,25985,8208,0,4495918
2009-10-30,4600520,3476398,1124122,35896,27039,8857,0,4487072
2009-10-29,4659975,3522460,1137515,37997,28471,9526,0,4490520
2009-10-28,4658553,3509777,1148776,41864,32596,9268,0,4435977
2009-10-27,4698883,3548463,1150420,40498,31578,8920,0,4426708
2009-10-26,4711675,3562508,1149167,40413,31031,9382,0,4414774
2009-10-23,4728543,3572619,1155924,40360,30009,10351,0,4390502
2009-10-22,4741391,3586944,1154447,37118,26365,10753,0,4368259
2009-10-21,4747740,3596679,1151061,35828,24343,11485,18955,4416027
2009-10-20,4719994,3569084,1150910,39029,27637,11392,19464,4423564
2009-10-19,4733304,3581628,1151676,39609,28601,11008,0,4364379
2009-10-16,4766099,3610150,1155949,38686,26804,11882,0,4379974
2009-10-15,4753624,3601920,1151704,36433,25810,10623,0,4412706
2009-10-14,4721839,3569114,1152725,35024,24263,10761,0,4404936
2009-10-13,4706371,3556743,1149628,36847,25942,10905,0,4394086
2009-10-12,4749099,3597881,1151218,34867,24417,10450,0,4423665
2009-10-09,4691131,3541891,1149240,36006,25584,10422,0,4421783
2009-10-08,4737743,3584330,1153413,36746,26279,10467,0,4403622
2009-10-07,4781131,3618994,1162137,34394,23432,10962,0,4396406
2009-10-06,4751767,3578309,1173458,38782,26503,12279,0,4377818
2009-10-05,4778829,3602192,1176637,40909,28798,12111,0,4409338
2009-10-01,4866613,3672556,1194057,40858,28413,12445,0,4416934
2009-09-30,4879209,3680152,1199057,42387,30248,12139,0,4413603
2009-09-29,4868686,3657140,1211546,43179,31211,11968,0,4378569
2009-09-28,4810080,3594062,1216018,42903,30756,12147,0,4364867
2009-09-25,4829603,3598856,1230747,44468,31698,12770,0,4468685
2009-09-24,4788055,3557589,1230466,47326,32679,14647,83636,4443179
2009-09-23,4736247,3515137,1221110,45484,31821,13663,85754,4383660
2009-09-22,4724420,3504658,1219762,43806,31571,12235,0,4360892
2009-09-21,4719221,3496853,1222368,44334,31173,13161,0,4275972
2009-09-18,4696949,3480510,1216439,44618,30355,14263,0,4296435
2009-09-17,4739004,3526355,1212649,43685,29735,13950,47991,4307695
2009-09-16,4681772,3480939,1200833,38438,25162,13276,0,4326402
2009-09-15,4693469,3486006,1207463,37045,24387,12658,0,4301384
2009-09-14,4694484,3485813,1208671,36784,24437,12347,0,4323873
2009-09-11,4734150,3527284,1206866,37496,24390,13106,0,4370731
2009-09-10,4708333,3505379,1202954,41082,27011,14071,0,4312615
2009-09-09,4664855,3467973,1196882,40202,26013,14189,0,4347437
2009-09-08,4623648,3440754,1182894,38108,24931,13177,0,4312573
2009-09-07,4591439,3419626,1171813,37851,24413,13438,0,4295696
2009-09-04,4577368,3405394,1171974,37488,24109,13379,0,4304454
2009-09-03,4539442,3377786,1161656,36166,23186,12980,0,4278687
2009-09-02,4467127,3311770,1155357,35785,22839,12946,0,4281887
2009-09-01,4470721,3310897,1159824,35881,22894,12987,0,4253992
2009-08-31,4465550,3307293,1158257,36871,24577,12294,0,4250850
2009-08-28,4489878,3329418,1160460,37254,24526,12728,0,4207928
2009-08-27,4437680,3283358,1154322,37234,25174,12060,0,4202361
2009-08-26,4427716,3267580,1160136,37584,25650,11934,0,4162383
2009-08-25,4338924,3182716,1156208,35455,23985,11470,0,4171672
2009-08-24,4301048,3143934,1157114,35153,23724,11429,0,4149631
2009-08-21,4263319,3113719,1149600,34617,23040,11577,0,4130951
2009-08-20,4253703,3100464,1153239,30436,21723,8713,0,4096808
2009-08-19,4233822,3078749,1155073,30330,21853,8477,0,4090453
2009-08-18,4218402,3065751,1152651,32955,23748,9207,0,4036238
2009-08-17,4214416,3060470,1153946,31682,22846,8836,0,4015589
2009-08-14,4137720,3004820,1132900,33704,23873,9831,0,3976640
2009-08-13,4069314,2949283,1120031,35415,25359,10056,0,4030830
2009-08-12,4042041,2929425,1112616,34256,24755,9501,0,4044100
2009-08-11,4032140,2926916,1105224,33825,25213,8612,0,4013086
2009-08-10,4000794,2904954,1095840,33713,25384,8329,0,4032372
2009-08-07,3971185,2878179,1093006,33972,25604,8368,0,4017814
2009-08-06,3957736,2871622,1086114,32992,25546,7446,0,3903546
2009-08-05,3963044,2881063,1081981,30455,22945,7510,0,3930676
2009-08-04,3930598,2850498,1080100,30774,22577,8197,0,3894396
2009-08-03,3944371,2860759,1083612,30080,21541,8539,0,3907939
2009-07-31,3901841,2815911,1085930,30948,22446,8502,0,3904985
2009-07-30,3864473,2785711,1078762,29995,21440,8555,0,3893176
2009-07-29,3863196,2792602,1070594,30148,20955,9193,0,3905228
2009-07-28,3839897,2776239,1063658,27982,19331,8651,0,3913387
2009-07-27,3882374,2816275,1066099,26353,18148,8205,19752,3905777
2009-07-24,3887467,2820807,1066660,27607,19125,8482,23150,3904947
2009-07-23,3853275,2797832,1055443,27482,19216,8266,0,3906340
2009-07-22,3848825,2799582,1049243,26500,18374,8126,0,3892133
2009-07-21,3859763,2816554,1043209,28826,20153,8673,0,3898807
2009-07-20,3856113,2819479,1036634,30077,21118,8959,0,3916011
2009-07-17,3906235,2866271,1039964,29002,20201,8801,0,4010377
2009-07-16,3898501,2859498,1039003,27059,18586,8473,0,4025815
2009-07-15,3901092,2855675,1045417,26350,17299,9051,0,3921914
2009-07-14,4001600,2938053,1063547,28056,18394,9662,0,3909869
2009-07-13,4031546,2963071,1068475,30094,18765,11329,0,3909630
2009-07-10,4009142,2941666,1067476,30022,18642,11380,0,3904806
2009-07-09,3979102,2922394,1056708,28272,16716,11556,0,3877985
2009-07-08,3934452,2891771,1042681,27197,15240,11957,0,3881171
2009-07-07,3937057,2895983,1041074,26519,15086,11433,0,3868976
2009-07-06,3943062,2908013,1035049,27345,15633,11712,0,3872000
2009-07-03,3932156,2899707,1032449,25883,14555,11328,0,3852684
2009-07-02,3915993,2889398,1026595,24159,13716,10443,0,3871068
2009-07-01,3975972,2933441,1042531,22689,12764,9925,0,3872504
2009-06-30,4004976,2956740,1048236,21202,11790,9412,0,3866336
2009-06-29,4032217,2986517,1045700,19779,10489,9290,0,3854836
2009-06-26,4047592,3004019,1043573,17805,9475,8330,0,3880267
2009-06-25,4045755,2993349,1052406,18330,9426,8904,0,4168275
2009-06-24,4102279,3037217,1065062,17904,9953,7951,0,3869796
2009-06-23,4102783,3040805,1061978,17695,9941,7754,0,3839679
2009-06-22,4107325,3035863,1071462,15104,8028,7076,0,3812414
2009-06-19,4124523,3045398,1079125,12796,6750,6046,496,3823855
2009-06-18,4100815,3019146,1081669,11160,5167,5993,496,3803752
2009-06-17,4073568,2995478,1078090,9879,4569,5310,496,3826300
2009-06-16,4053608,2977451,1076157,8210,3690,4520,177,3807791
2009-06-15,4034703,2966244,1068459,7851,4289,3562,177,3769486
2009-06-12,4050317,2984120,1066197,6076,2983,3093,177,3800541
2009-06-11,4063026,3005113,1057913,4444,2314,2130,128353,3802715
2009-06-10,4045341,2986361,1058980,4025,1773,2252,130595,3778949
2009-06-09,4039570,2988988,1050582,2564,1286,1278,177,3771520
2009-06-08,3992171,2944683,1047488,1793,846,947,177,3766534
2009-06-05,3989217,2945237,1043980,1352,688,664,4,3747843
2009-06-04,3918420,2893965,1024455,597,274,323,4,3864269
2009-06-03,3909464,2889613,1019851,0,0,0,4,3813035
2009-06-02,3863058,2857983,1005075,0,0,0,4,3724068
2009-06-01,3871145,2868159,1002986,0,0,0,4,3725687
2009-05-29,3897586,2881012,1016574,0,0,0,4,3785309
2009-05-28,3941493,2909362,1032131,0,0,0,4,3898407
2009-05-27,3921906,2884378,1037528,0,0,0,4,3915237
2009-05-26,3947553,2884899,1062654,0,0,0,4,3883787
2009-05-25,3904071,2848676,1055395,0,0,0,4,3702002
2009-05-22,3905134,2854761,1050373,0,0,0,4,3643287
2009-05-21,3890280,2853016,1037264,0,0,0,4,3723229
2009-05-20,3835374,2814117,1021257,0,0,0,4,3723847
2009-05-19,3814756,2788921,1025835,0,0,0,4,3627333
2009-05-18,3797442,2789894,1007548,0,0,0,0,3604448
2009-05-15,3734245,2731301,1002944,0,0,0,0,3903311
2009-05-14,3684197,2692779,991418,0,0,0,0,4012052
2009-05-13,3662130,2687039,975091,0,0,0,0,3608755
2009-05-12,3638506,2680344,958162,0,0,0,0,3557746
2009-05-11,3575738,2635355,940383,0,0,0,0,3502393
2009-05-08,3526500,2596752,929748,0,0,0,0,3610352
2009-05-07,3479342,2564275,915067,0,0,0,0,3655290
2009-05-06,3398309,2486129,912180,0,0,0,0,3471708
2009-05-04,3405905,2497031,908874,0,0,0,0,3473306
2009-04-30,3390324,2488703,901621,0,0,0,0,3481020
2009-04-29,3409069,2496149,912920,0,0,0,0,3446295
2009-04-28,3397242,2486332,910910,0,0,0,0,3443592
2009-04-27,3387333,2478825,908508,39,0,39,0,3425037
2009-04-24,3338865,2440948,897917,39,0,39,0,3394563
2009-04-23,3253854,2376213,877641,39,0,39,0,3573726
2009-04-22,3195532,2326607,868925,39,0,39,0,3392374
2009-04-21,3117786,2272310,845476,39,0,39,0,3362011
2009-04-20,3088594,2253109,835485,39,0,39,0,3378275
2009-04-17,3025358,2194271,831087,39,0,39,58542,3451416
2009-04-16,2953893,2147942,805951,39,0,39,41,3443299
2009-04-15,2863144,2078190,784954,39,0,39,41,3327708
2009-04-14,2792460,2028792,763668,39,0,39,41,3273019
2009-04-13,2705380,1968170,737210,39,0,39,41,3258201
2009-04-10,2587499,1875654,711845,39,0,39,41,3258029
2009-04-09,2517026,1815044,701982,39,0,39,41,3263885
